rule_id,package_sn,scene,topic,rule_name,rule_description,input_fields,condition,output,source_file,priority
MAGSUPV-0120-R02,MAGSUPV-0120,监督检查与经费舞弊 / 全场景通用 / 金融审计,加强财会监督的应然之义、方向及举措,加强财会监督的应然之义、方向及举措R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.新时代加强财会监督的应然之义、方向及举措.md,P0
MAGTAX-0034-R01,MAGTAX-0034,税务审计 / 预算执行与财政管理 / 财政与政府债务,服务类政府采购项目绩效评价研究,服务类政府采购项目绩效评价研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.服务类政府采购项目绩效评价研究.md,P0
MAGTAX-0034-R02,MAGTAX-0034,税务审计 / 预算执行与财政管理 / 财政与政府债务,服务类政府采购项目绩效评价研究,服务类政府采购项目绩效评价研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.服务类政府采购项目绩效评价研究.md,P0
MAGAGR-0042-R01,MAGAGR-0042,农业农村审计 / 金融审计 / 财政与政府债务,构建农业科技成果转化交易效果评价指标体系,构建农业科技成果转化交易效果评价指标体系R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.构建农业科技成果转化交易效果评价指标体系.md,P0
MAGAGR-0042-R02,MAGAGR-0042,农业农村审计 / 金融审计 / 财政与政府债务,构建农业科技成果转化交易效果评价指标体系,构建农业科技成果转化交易效果评价指标体系R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.构建农业科技成果转化交易效果评价指标体系.md,P0
MAGSUPV-0121-R01,MAGSUPV-0121,监督检查与经费舞弊 / 全场景通用 / 金融审计,着力“四个强化”推动四川财会监督工作再上新台阶,着力“四个强化”推动四川财会监督工作再上新台阶R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.着力“四个强化”推动四川财会监督工作 再上新台阶.md,P0
MAGSUPV-0121-R02,MAGSUPV-0121,监督检查与经费舞弊 / 全场景通用 / 金融审计,着力“四个强化”推动四川财会监督工作再上新台阶,着力“四个强化”推动四川财会监督工作再上新台阶R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\4.着力“四个强化”推动四川财会监督工作 再上新台阶.md,P0
MAGTAX-0035-R01,MAGTAX-0035,税务审计 / 预算执行与财政管理 / 财政与政府债务,中国增值税制度的演进和展望(上),中国增值税制度的演进和展望(上)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.中国增值税制度的演进和展望(上).md,P1
MAGTAX-0035-R02,MAGTAX-0035,税务审计 / 预算执行与财政管理 / 财政与政府债务,中国增值税制度的演进和展望(上),中国增值税制度的演进和展望(上)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.中国增值税制度的演进和展望(上).md,P1
MAGSOC-0062-R01,MAGSOC-0062,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以人大预算审查监督防范地方财政风险,以人大预算审查监督防范地方财政风险R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以人大预算审查监督防范地方财政风险.md,P0
MAGSOC-0062-R02,MAGSOC-0062,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以人大预算审查监督防范地方财政风险,以人大预算审查监督防范地方财政风险R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以人大预算审查监督防范地方财政风险.md,P0
MAGTAX-0036-R01,MAGTAX-0036,税务审计 / 预算执行与财政管理 / 财政与政府债务,以内控信息化加快推进财政数字化改革的探索,以内控信息化加快推进财政数字化改革的探索R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以内控信息化加快推进财政数字化改革的探索.md,P0
MAGTAX-0036-R02,MAGTAX-0036,税务审计 / 预算执行与财政管理 / 财政与政府债务,以内控信息化加快推进财政数字化改革的探索,以内控信息化加快推进财政数字化改革的探索R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.以内控信息化加快推进财政数字化改革的探索.md,P0
MAGAGR-0043-R01,MAGAGR-0043,农业农村审计 / 金融审计 / 财政与政府债务,加力提效统筹合力助推中国式现代化开局起步,加力提效统筹合力助推中国式现代化开局起步R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.加力提效统筹合力助推中国式现代化开局起步.md,P0
MAGAGR-0043-R02,MAGAGR-0043,农业农村审计 / 金融审计 / 财政与政府债务,加力提效统筹合力助推中国式现代化开局起步,加力提效统筹合力助推中国式现代化开局起步R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.加力提效统筹合力助推中国式现代化开局起步.md,P0
MAGBUD-0065-R01,MAGBUD-0065,预算执行与财政管理 / 财政与政府债务 / 绩效评价,加快建构新时代财会监督长效机制的治理路径,加快建构新时代财会监督长效机制的治理路径R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.加快建构新时代财会监督长效机制的治理路径.md,P0
MAGBUD-0065-R02,MAGBUD-0065,预算执行与财政管理 / 财政与政府债务 / 绩效评价,加快建构新时代财会监督长效机制的治理路径,加快建构新时代财会监督长效机制的治理路径R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.加快建构新时代财会监督长效机制的治理路径.md,P0
MAGAGR-0044-R01,MAGAGR-0044,农业农村审计 / 金融审计 / 财政与政府债务,回顾与展望：新时代财税改革助推中国式现代化,回顾与展望：新时代财税改革助推中国式现代化R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.回顾与展望：新时代财税改革助推中国式现代化.md,P0
MAGAGR-0044-R02,MAGAGR-0044,农业农村审计 / 金融审计 / 财政与政府债务,回顾与展望：新时代财税改革助推中国式现代化,回顾与展望：新时代财税改革助推中国式现代化R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.回顾与展望：新时代财税改革助推中国式现代化.md,P0
MAGSUPV-0122-R01,MAGSUPV-0122,监督检查与经费舞弊 / 全场景通用 / 金融审计,围绕中心任务聚焦核心职能推动财会监督工作高质量发展,围绕中心任务聚焦核心职能推动财会监督工作高质量发展R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.围绕中心任务聚焦核心职能推动财会监督工作高质量发展.md,P0
MAGSUPV-0122-R02,MAGSUPV-0122,监督检查与经费舞弊 / 全场景通用 / 金融审计,围绕中心任务聚焦核心职能推动财会监督工作高质量发展,围绕中心任务聚焦核心职能推动财会监督工作高质量发展R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.围绕中心任务聚焦核心职能推动财会监督工作高质量发展.md,P0
MAGAGR-0045-R01,MAGAGR-0045,农业农村审计 / 金融审计 / 财政与政府债务,“当下改”和“长久立”的常态化预算执行监控机制研究,“当下改”和“长久立”的常态化预算执行监控机制研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.基于“当下改”和“长久立”的常态化预算执行监控机制研究.md,P0
MAGAGR-0045-R02,MAGAGR-0045,农业农村审计 / 金融审计 / 财政与政府债务,“当下改”和“长久立”的常态化预算执行监控机制研究,“当下改”和“长久立”的常态化预算执行监控机制研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.基于“当下改”和“长久立”的常态化预算执行监控机制研究.md,P0
MAGAGR-0046-R01,MAGAGR-0046,农业农村审计 / 金融审计 / 财政与政府债务,现代农业产业技术体系创新团队建设项目绩效评价指标体系构建,现代农业产业技术体系创新团队建设项目绩效评价指标体系构建R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.现代农业产业技术体系创新团队建设项目绩效评价指标体系构建.md,P0
MAGAGR-0046-R02,MAGAGR-0046,农业农村审计 / 金融审计 / 财政与政府债务,现代农业产业技术体系创新团队建设项目绩效评价指标体系构建,现代农业产业技术体系创新团队建设项目绩效评价指标体系构建R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.现代农业产业技术体系创新团队建设项目绩效评价指标体系构建.md,P0
MAGSOC-0063-R01,MAGSOC-0063,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政分权、审计监督与区域绿色创新(下),财政分权、审计监督与区域绿色创新(下)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政分权、审计监督与区域绿色创新(下).md,P0
MAGSOC-0063-R02,MAGSOC-0063,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政分权、审计监督与区域绿色创新(下),财政分权、审计监督与区域绿色创新(下)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政分权、审计监督与区域绿色创新(下).md,P0
MAGSOC-0064-R01,MAGSOC-0064,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政支出政策绩效评价思路研究与应用,财政支出政策绩效评价思路研究与应用R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政支出政策绩效评价思路研究与应用.md,P1
MAGSOC-0064-R02,MAGSOC-0064,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政支出政策绩效评价思路研究与应用,财政支出政策绩效评价思路研究与应用R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政支出政策绩效评价思路研究与应用.md,P1
MAGSOC-0065-R01,MAGSOC-0065,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政资金采购医疗设备绩效管理探讨,财政资金采购医疗设备绩效管理探讨R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政资金采购医疗设备绩效管理探讨.md,P0
MAGSOC-0065-R02,MAGSOC-0065,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政资金采购医疗设备绩效管理探讨,财政资金采购医疗设备绩效管理探讨R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.财政资金采购医疗设备绩效管理探讨.md,P0
MAGSOC-0066-R01,MAGSOC-0066,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,部门整体成本预算绩效分析思路研究,部门整体成本预算绩效分析思路研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.部门整体成本预算绩效分析思路研究.md,P0
MAGSOC-0066-R02,MAGSOC-0066,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,部门整体成本预算绩效分析思路研究,部门整体成本预算绩效分析思路研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\5.部门整体成本预算绩效分析思路研究.md,P0
MAGSUPV-0123-R01,MAGSUPV-0123,监督检查与经费舞弊 / 全场景通用 / 金融审计,不断深化认识努力提升财会监督质效,不断深化认识努力提升财会监督质效R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.不断深化认识努力提升财会监督质效.md,P0
MAGSUPV-0123-R02,MAGSUPV-0123,监督检查与经费舞弊 / 全场景通用 / 金融审计,不断深化认识努力提升财会监督质效,不断深化认识努力提升财会监督质效R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.不断深化认识努力提升财会监督质效.md,P0
MAGSUPV-0124-R01,MAGSUPV-0124,监督检查与经费舞弊 / 全场景通用 / 金融审计,乡村振兴背景下财政支农资金绩效评价指标优化研究,乡村振兴背景下财政支农资金绩效评价指标优化研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.乡村振兴背景下财政支农资金绩效评价指标优化研究。.md,P1
MAGSUPV-0124-R02,MAGSUPV-0124,监督检查与经费舞弊 / 全场景通用 / 金融审计,乡村振兴背景下财政支农资金绩效评价指标优化研究,乡村振兴背景下财政支农资金绩效评价指标优化研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.乡村振兴背景下财政支农资金绩效评价指标优化研究。.md,P1
MAGSOC-0067-R01,MAGSOC-0067,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,关注地方预决算公开度排行榜,关注地方预决算公开度排行榜R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.关注地方预决算公开度排行榜.md,P0
MAGSOC-0067-R02,MAGSOC-0067,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,关注地方预决算公开度排行榜,关注地方预决算公开度排行榜R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.关注地方预决算公开度排行榜.md,P0
MAGAGR-0047-R01,MAGAGR-0047,农业农村审计 / 金融审计 / 财政与政府债务,商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）,商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）.md,P1
MAGAGR-0047-R02,MAGAGR-0047,农业农村审计 / 金融审计 / 财政与政府债务,商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）,商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.商鞅变法的国家治理意义与儒法合流的公共经济内涵（上）.md,P1
MAGBUD-0066-R01,MAGBUD-0066,预算执行与财政管理 / 财政与政府债务 / 绩效评价,商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）,商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）.md,P1
MAGBUD-0066-R02,MAGBUD-0066,预算执行与财政管理 / 财政与政府债务 / 绩效评价,商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）,商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.商鞅变法的国家治理意义与儒法合流的公共经济内涵（下）.md,P1
MAGFIN-0039-R01,MAGFIN-0039,金融审计 / 国企审计 / 监督检查与经费舞弊,国内外“漂绿”研究进展比较分析(2002—2022)(上),国内外“漂绿”研究进展比较分析(2002—2022)(上)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.国内外“漂绿”研究进展比较分析(2002—2022)(上).md,P0
MAGFIN-0039-R02,MAGFIN-0039,金融审计 / 国企审计 / 监督检查与经费舞弊,国内外“漂绿”研究进展比较分析(2002—2022)(上),国内外“漂绿”研究进展比较分析(2002—2022)(上)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.国内外“漂绿”研究进展比较分析(2002—2022)(上).md,P0
MAGSUPV-0125-R01,MAGSUPV-0125,监督检查与经费舞弊 / 全场景通用 / 金融审计,我国财政机构设置基本架构的内在逻辑探析(上),我国财政机构设置基本架构的内在逻辑探析(上)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.我国财政机构设置基本架构的内在逻辑探析(上).md,P1
MAGSUPV-0125-R02,MAGSUPV-0125,监督检查与经费舞弊 / 全场景通用 / 金融审计,我国财政机构设置基本架构的内在逻辑探析(上),我国财政机构设置基本架构的内在逻辑探析(上)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.我国财政机构设置基本架构的内在逻辑探析(上).md,P1
MAGSOC-0068-R01,MAGSOC-0068,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下),推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下).md,P0
MAGSOC-0068-R02,MAGSOC-0068,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下),推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.推行绩效管理加强财会监督：如何落实《行政单位财务规则》新规(下).md,P0
MAGFIN-0040-R01,MAGFIN-0040,金融审计 / 国企审计 / 监督检查与经费舞弊,财税政策支持绿色低碳转型研究(上),财税政策支持绿色低碳转型研究(上)R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.新形势下财税政策支持绿色低碳转型研究(上).md,P1
